array,site,buff_dist,harvest,pipeline,roads,seismic_lines,seismic_lines_3D,trails,transmission_lines,veg_edges,wells,lc_grassland,lc_coniferous,lc_broadleaf,lc_mixed,lc_developed,lc_shrub,osm_industrial,deploy_date,deploy_time,crew,grid_cell,camera_unit,sd,lat,long,gps_label,ecosite,site_description,topography,grade,elevation,dist_trail,camera_direction,trail_rating,dist_lure,site_comments,forest
LU01,LU01_63,2000,0.043049425,0.028168267,0.007257128,0.00969197599999999,1.65e-5,0.00319504699999999,0.00245257,0.011289727,0.00871327899999999,0.001781643,0.6261382889999998,0.14267358,0.03035988199999999,0,0.1325203,0.011956858,2022-06-16,NA,BB RS,LU01_63,215,OSM  10,54.69512000000001,-110.38139,LU01_63,NA,Coniferous forest stand with mossy understory beside a river bed. Lots of deadfall but distinct game trail that avoids it,Flat,0,618,2,NE,2,4,Follow seismic line from roadside to E side of river/bridge. Follow game trail into site,Coniferous
LU01,LU01_72,2000,0.00421644799999999,0.02232438,0.006628568,0.01224962,1.6887100000000002e-4,9.569450000000002e-4,0,0.00819337199999999,0.01447844399999999,0.03138748199999999,0.642429279,0.21738816500000005,0.013314772,0,0.091360286,0.010636534,2022-06-16,NA,BB RS,LU01_72,346,1554,54.65901,-110.41977,LU01_72,NA,Open conifer forest. Moss and low lying shrub ground cover. Camera is on slight slope with many intesecting game trails,Slope,3,606,0.25,N,2,4.5,"Walk in seismic line until reaching junction with multiple old roads. Turn left down secondary seismic line. Follow game trail to your right after 50m. Canid scat on trail (wolf/coyote/fox). Old roads in the center of ""star"" on the map.",Coniferous
LU01,LU01_67,2000,0.00925317099999999,0.02515131700000001,0.00864043199999999,0.010447942,7.85e-5,0.001019157,0.009695635,0.014324806,0.02594329099999999,0.041570579,0.2922709120000001,0.551988346,0.028271984,0.04232915300000001,0.022861932,0.035226057,2022-06-16,NA,BB RS,LU01_67,140,2476,54.75274,-110.55328,LU01_67,NA,Mixed forest adjacent to a bog. Multiple intersecting game trails,Flat,1,683,1,NE,2,3,"Park at end of industry road. Walk on perimeter of well pad to buried pipeline. Walk in 200m, turn left onto game trail before cutline angles sharply down. Boggy!",Mixed
LU01,LU01_77,2000,0.036804193,0.01522984,0.00974993399999999,0.00574261,0,0.00186908099999999,0,0.025046364,0.04341575799999998,0.010247701,0.355705876,0.230651402,0.01210636,0.09028274400000004,0.1861093,0.032643085,2022-06-16,NA,BB RS,LU01_77,553,1074,54.700920000000004,-110.53466000000002,LU01_77,NA,Aspen stand with shrubby understory,Flat,0,632,2,W,2,3,Park on road when close to point and follow a game trail into the forest,Broadleaf
LU01,LU01_32,2000,0.03083991299999999,0.011826244,0.009415415,0.01015319199999999,0.001464297,9.0925e-4,0.007069126,0.0172687,0.02655030799999999,0.04596228999999999,0.354674482,0.4515252700000001,0.05791925800000001,0.03513764200000001,0.025858841,0.05070432599999999,2022-06-16,NA,BB RS,LU01_32,541,OSM 11,54.74266,-110.54806,LU01_32,NA,Coniferous forest stand with mossy understory and labrador tea. Intersection of 2 game trails that lead to seismic line/pipeline (buried) that are boggy,Flat,0,645,1,NE,3,5,Turn off main road to gravel road. Follow buried pipeline until you reach game trail going towards GPS location. Just before bog,Coniferous
LU01,LU01_36,2000,0.03237963800000001,0.01222146099999999,0.00574781,0.010788003,0.00261618499999999,0.001419955,0,0.01521779299999999,0.038933643,0.06553859199999998,0.4897866820000002,0.22797443900000008,0.025631268,0.030168773,0.139574416,0.0336673,2022-06-16,NA,BB RS,LU01_36,337,789,54.72431000000001,-110.53842999999999,LU01_36,NA,Coniferous forest with moss and labrador tea understory. Camera is about 50m off of seismic line on network of game trails.,Flat,1,642,1,NW,2,3,Park on industry road and walk about 400m up seismic line. Turn right onto faint game trail,Coniferous
LU01,LU01_84,2000,0.03171329300000001,0.004660712,0.00324128,0.011054036,0.004561304,6.56893e-4,0,0.00961545299999999,0.009769999,0.033331441,0.6888762689999998,0.1649443990000001,0.018728564,0.026123352,0.066367872,0.00557179,2022-06-16,NA,BB RS,LU01_84,534,2396,54.72892000000001,-110.50404,LU01_84,NA,Coniferous forest with moss understory. On game trail about 5m off of grown over seismic line,Slope,1,651,2,E,2,4.5,Walk up seismic line and turn left onto ATV trail near sign warning about bear in area. Turn right off of ATV trail where overgrown seismic line intersects to the right. Walk about 100m an camera will be on your right.,Coniferous
LU01,LU01_25,2000,0.020115291,0.005504123,0.006655149,0.00550059699999999,0,0.0017023,0,0.016159432,0.03922104400000001,0.00553520899999999,0.4395283190000002,0.16267737599999996,0.033645632,0.055794666,0.104177401,0.02619949199999999,2022-06-17,NA,BB RS,LU01_25,323,OSM 03,54.692400000000006,-110.549,LU01_25,NA,Mixed forest at back of small regenerating cut block,Flat,1,617,0.5,N,3,5.5,Park on road by well pad. Walk in along edge of old cut block. Follow game trail to forested area at back of old cut block.,Broadleaf
LU01,LU01_83,2000,0.028591791,0.01511790399999999,0.00900446,0.01134513399999999,0.002225993,0.001100234,0.00177504,0.01877327,0.040949536,0.068440568,0.453623416,0.290735235,0.04035836600000001,0.03819551900000001,0.07972467700000004,0.04603136200000002,2022-06-17,NA,BB RS,LU01_83,105,OSM 04,54.73326,-110.54852000000001,LU01_83,NA,Mixed forest with labrador tea understory. Camera is on game trail about 10m off of wide seismic line,Flat,1,649,0.5,N,2,3.5,Park on industry road and walk about 150m up seismic line,Coniferous
LU01,LU01_80,2000,0.04191500700000001,0.011309517,0.007527743,0.00896531099999999,6.759790000000001e-4,0.00193417299999999,0,0.023140436,0.04046970400000001,0.03278248099999999,0.4382074190000001,0.2658855770000002,0.01048514099999999,0.06841818799999998,0.169641795,0.032771224,2022-06-17,NA,BB RS,LU01_80,610,846,54.712540000000004,-110.54085,LU01_80,NA,"Mixed forest stand with mossy understory and sparse shrubs, between an active wellpad and road",Flat,0,641,1,W,2,3,Park beside pipeline wildlife crossing structure. Walk across and follow to game trail to site,Coniferous
LU01,LU01_70,2000,0.011280261,0.006051896,0.002513285,0.008528855,0,0.00178316,0.013895716,0.00450369,0.027851082,0.02321917699999999,0.392270524,0.328933318,0.12812281799999994,0.02036533500000002,0.107088828,0.006779698,2022-06-17,NA,BB RS,LU01_70,172,1534,54.60699,-110.56893,LU01_70,NA,"Mixed stand dominated by conifer and mossy understory, little shrubs",Flat,0,621,1,NW,3,5,Park roadside and follow best path through the forest to camera site,Broadleaf
LU01,LU01_48,2000,0.003402148,0.036344867,0.016616117,0.00567051499999999,0.00962329499999999,0.001156828,0,0.028992568,0.077800103,0.08011001,0.364208162,0.24355649700000007,0.119562125,0.143325777,0.04313900500000001,0.05985582600000001,2022-06-17,NA,BB RS,LU01_48,269,1281,54.60776,-110.40762000000002,LU01_48,NA,"Mixed conifer aspen stand that leads up to a ridge feature, where camera is. Sparse shrubby understory",Ridge,0,636,2,N,3,6,"Walk from road into conifer stand along the game trail, you do not need to enter via bog, look for dry forest patch",Mixed
LU01,LU01_45,2000,0.07675221100000003,0.03027652199999999,0.01029498999999999,0.007741543,0.00483562699999999,0.001958474,0,0.016985262,0.05605978800000001,0.05780425800000001,0.23752619100000005,0.3793844750000002,0.184713063,0.079529761,0.055090794,0.035337063,2022-06-17,NA,BB RS,LU01_45,212,1453,54.59816000000001,-110.37065,LU01_45,NA,Mixed forest patch with sparse shrubby understory that leads off seismic line,Flat,0,663,1,N,3,7,"Turn off main road into deactivated road that terminates at abandoned wellpad (?), follow seismic line into forest and turn off onto gametrail",Mixed
LU01,LU01_11,2000,0,0.026415187,0.023990061,0.002415591,0.001222385,0.003422525,0.012682556,0.045406968,0.077815563,0.07432132500000002,0.046958922,0.4139629880000002,0.015760992,0.167871305,0.03191586100000001,0.048891314,2022-06-17,NA,BB RS,LU01_11,48,2702,54.588892,-110.48226000000001,LU01_11,NA,Mixed forest between lake and wellpad. Note: site is classified as coniferous but most of the forest is mixed. Possible that wetland was mistakenly classified as coniferous?,Flat,1,601,1,N,3,6,Park on industry road and hike in along game trail south of well pad. North of lake and wetland,Coniferous
LU01,LU01_40,2000,0.00336569699999999,0.019916981,0.01506030099999999,0.00840126299999999,0,0.003336525,0,0.01981716799999999,0.05652810399999999,0.062771301,0.096043131,0.719856222,0.012977426,0.08851023,0.014301339,0.026548592,2022-06-17,NA,BB RS,LU01_40,521,1435,54.581759999999996,-110.57063,LU01_40,NA,Mixed forest along seismic line,Flat,0,629,1.5,E,2,6,"Many new seismic lines that are not on map. Drive up infrequently used road if dry, or hike. Walk up wide seismic line about 50m. Turn left onto more recent seismic line",Mixed
LU01,LU01_06,2000,0.07536905700000002,0.01405386,0.010769839,0.005006196,0,0.003240537,0,0.01141451699999999,0.016575047,0.03783686300000001,0.057700116,0.6855617229999996,0,0.038655212,0.093827708,0.04565410099999999,2022-06-17,NA,BB RS,LU01_06,636,1236,54.56253000000001,-110.60829,LU01_06,NA,Mixed aspen conifer stand with aspen dominated forest. Understory of small shrubs (rose),Flat,0,614,1.5,N,1,5,"Drive to the end of the raod and park at abandoned wellpad, walk down transmission line for about 10m and duck into the forest following a game trail to the camera.",Broadleaf
LU01,LU01_10,2000,0.00505067899999999,0.017505297,0.00814320599999999,0.00527280799999999,0,0.001974591,0,0.012072248,0.024855606,0.036526068,0.24979532000000007,0.5893313769999998,0.020668387,0.040422707,0.03707232200000001,0.01524131399999999,2022-06-17,NA,BB RS,LU01_10,627,1355,54.58592,-110.60129,LU01_10,NA,On new seismic line where game trail enters. Aspen forest stand with many wetlands and shrubby understory adjacent to a large clearing near the road,Flat,0,638,2,NE,3,5,Park roadside near large clearbut and enter the forest at the back of it. Seismic lines were too new to be on the seismic map layer in 2022 but hopefully will be able to find for next site visit,Broadleaf
LU01,LU01_43,2000,4.33e-5,0.03956447699999999,0.02003992899999999,0.002474415,0.00369203599999999,0.002038677,0.020854478,0.04023376700000002,0.06658076900000001,0.116367138,0.18763567899999992,0.270305206,0.04332609100000001,0.178871701,0.08764725100000002,0.046815009,2022-06-18,NA,BB RS,LU01_43,105,OSM 07,54.608610000000006,-110.51104000000001,LU01_43,NA,"Mixed conifer aspen stand with sparse ferns in understory, close to road and pipeline, active well site",Flat,0,600,1,W,2,4,"Park roadside and follow seismic line after 10m, follow game trail into forest to site",Mixed
LU01,LU01_71,2000,0,0.04355053900000001,0.01872311500000001,0.005488858,0.005450196,0.0043007159999999996,0,0.03294602599999999,0.07556076900000001,0.045745047,0.49600852,0.167021653,0.03157445099999999,0.16556574100000004,0.087002938,0.05265063099999999,2022-06-18,NA,BB RS,LU01_71,156,OSM 05,54.63866,-110.50837999999999,LU01_71,NA,"Coniferous forest stand with ferb and horsetail understory, adjacent to aspen stand/bog",Flat,0,616,1,NE,3,4,Walk in on gametrail from roadside,Coniferous
LU01,LU01_22,2000,0.010559654,0.029158497,0.01474538299999999,0.004782294,0.008876695,0.005391143,0,0.02598061,0.05487825900000001,0.05367005600000001,0.3999810850000001,0.27919655,0.025733816,0.13589768500000005,0.07602340900000003,0.03456245299999999,2022-06-18,NA,BB RS,LU01_22,577,OSM 08,54.65007,-110.48788,LU01_22,NA,Conifer stand with mossy understory and deadfall adjacent to aspen stand that parallels a pipeline,Slope,5,623,1,E,2,3,"Mosquitoes=HELL. Park on road near pipeline, follow game trail to site. We followed a nice one through the aspen forest that parallaled the road until a nice game trail turned up",Coniferous
LU01,LU01_60,2000,0.07259518900000003,0.019690485,0.008104499,0.00456554399999999,0,0.001503987,0.00807876399999999,0.012534399,0.036797036,0.04040070399999999,0.3207168210000001,0.291599242,0.034289326,0.074557113,0.1965191450000001,0.02949003,2022-06-18,NA,BB RS,LU01_60,231,OSM 06,54.690430000000006,-110.50311,LU01_60,NA,Mixed forest by decommissioned well pad. Well used game trail,Flat,1,617,0.5,NE,3,5.5,"Walk to back of well pad, follow game trail about 50m",Mixed
LU01,LU01_78,2000,0.046068685,0.027166718,0.00622017399999999,0.010943396,1.5826000000000002e-4,0.002906261,4.14589e-4,0.011216433,0.00815589799999999,0.005741897,0.5114793889999998,0.16674208300000007,0.035887368,0,0.23467955899999995,0.01217771099999999,2022-06-18,NA,BB RS,LU01_78,157,OSM 13,54.69755000000001,-110.37037999999998,LU01_78,NA,"Black spruce bog, camera on old seismic cut",Flat,0,610,1,NW,2,4.5,"Park on paved road. Bushwhack to old seismic lines (not on a map). Bring rubber boots, very boggy",Coniferous
LU01,LU01_46,2000,0.004871661,0.049417171,0.02307811500000001,0.00313248599999999,0.005241444,0.001607361,0.021852144,0.04521076900000001,0.07036347200000001,0.128021731,0.280295603,0.2044851490000001,0.030669154,0.21086306100000005,0.12297470900000004,0.050383427,2022-06-18,NA,BB RS,LU01_46,649,OSM 09,54.616679999999995,-110.51263,LU01_46,NA,Mixed forest adjacent to bog. Camera is along well used game trail,Flat,2,611,1,E,3,3,Bear and deer scat along trail. Park on industry road and walk in about 150m,Mixed
LU01,LU01_82,2000,0,0.002189229,0.009850933,0.00911436599999999,0.002647267,0.001804383,0,0.01194997699999999,0.00393365,0,0.790881876,0.072508938,0.06729955800000002,0.023984507,0.04276952700000001,0.004349219,2022-06-15,NA,BB RS,LU01_82,559,4117,54.703959000000005,-110.08388,LU01_82,NA,Coniferous forest patch with mossy understory adjacent to boggy seismic line,Flat,0,590,1,NE,2,4,"Park on main road at junction with seismic line, walk about 200m down and turn South bound down the game trail. Open conifer forest patch with mossy understory. LOCK OSM AO1",Coniferous
LU01,LU01_27,2000,0,0.058058506,0.01685129799999999,0.010010125,0.005553301,0.002185438,0.01999308,0.028265668,0.04438369700000001,0.062148006,0.23974220500000007,0.4463327230000001,0.01526866799999999,0.142007729,0.08572921500000003,0.066647811,2022-06-14,NA,BB RS,LU01_27,514,806,54.69098,-110.7394,LU01_27,NA,Mixed forest on ridge above wetland. Many intersecting game trails in this area,Flat,2,646,0.5,NW,3,6,Park along main CNR access road. Walk along ridge above wetland,Mixed
LU13,LU13_18,2250,0,0.012772653,0.01468079999999999,0.005361717,0,0.006294301,0.01065962799999999,0.027268036,0.001735962,0.05341885700000003,0.5070524849999998,0.089066975,0.021347001,0.064769323,0.14552721200000004,0.25192272200000004,2022-09-18,14:15:00,RS NB,LU13_18,ACME-2022-112,OSM-22-111,57.179930000000006,-111.59020000000001,LU13_18,NA,"Mixed wood/spruce foresrt with labrador tea and some moss, not wet though. Close to industrial park. On game trail near opening in woods.",Flat,0,286,1,NE,2,3,"Bear poop right in front of camera. Drive into Fort McKay Industrial Park, turn left at stop sign, drive to end of road and park. Easy walk into forest, follow clearing/game trail.",Broadleaf
LU13,LU13_15,2250,0,0.010434733,0.009671232,0.003429639,0,0.00363155099999999,0.019253784,0.02606933000000001,0,0.055383956,0.4368490620000001,0.025747952,0.10220370400000003,0.04283276100000002,0.126546178,0.048010622,2022-09-18,14:48:00,RS NB,LU13_15,ACME-2022-115,OSM-22-10,57.140370000000004,-111.59116000000002,LU13_15,NA,Game trail in conifer stand with mossy understorey adjacent to cut line that comes out from mine.,Flat,0,277,1,N,3,5,Drive south of point and turn into exit from hwy ~500 m from point on E-side of hwy. Pull over before gate and follow forest then cutline to site. Site is on east side of cutline.,Broadleaf
LU13,LU13_03,2250,0.198959871,0,0.003982124,0.009590999,0,0.003412433,0,0.009833339,0.01187808199999999,0,0.7655687709999998,0,0.01116559799999999,0,0.22326563100000005,0.003334142,2022-09-18,13:11:00,RS NB,LU13_03,ACME-2022-46,OSM-22-92,57.12465,-111.49142000000002,LU13_03,NA,Down game trail in regenerating forest - aspen saplings and young pine tree stand. Dry understorey with blueberry and some grasses and shrubs. Camera on only big pine.,Slope,0,322,2,NW,2,7,"Turn into old sandy road ~2m W of re-fuel station, on north side of raod. Follow in truck until junction that heads west. Follow west and park unitl driveable. Walk up road till perpendicular with site and bushwhack in.",Mixed
LU13,LU13_34,2250,0.245343577,0,0.00391083799999999,0.010437206,0,0.003208915,0,0.011588315,0.015098297,0.003274193,0.9023098300000002,0,4.3316500000000017e-4,0,0.09398281099999996,0.008009062,2022-09-18,12:09:00,RS NB,LU13_34,ACME-2022-43,OSM-22-48,57.12297000000001,-111.45408,LU13_34,NA,"Dry, open pine forest with lots of blueberries. Camera on well-used bear trail. Close to spot with more shrubs.",Slope,5,342,1.5,N,3,4,"Here be blueberries and bears (and coyotes, wolf, grouse - on main road mostly). Park on line near fueling station. The line is sandy and easy to walk (but also seems driveable). Camera is on east side of trail in open pine forest on a well-used bear path. Weird baiting station with tin cans/bones and a mailbox (for a camera?) not too far away.",Conifer
LU13,LU13_57,2250,0,0.046071493,0.009358004,0.008480825,0.056921578,6.511809999999999e-4,0.0288443,0.02269575,0.020024741,0.046534004,0.859473302,0.007633494,0.00527456499999999,0.035016307000000003,0.04013506700000002,0.01816756399999999,2022-09-18,10:52:00,RS NB,LU13_57,ACME-2022-51,OSM-22-61,57.20649,-111.05726000000001,LU13_57,NA,On game trail that looks to be on an old seismic line. In a conifer stand with mossy understory and horsetails. Adjacent to mixed forest patch.,Flat,0,523,1.5,W,2,6,Park roadside and follow transmission line on NW side of raod. Once perpendicular to site bushwhack through forest on North side of transmission line to site.,Conifer
LU13,LU13_16,2250,0,0.007984428,0.012364096,0.0068734140000000004,0,0.003633524,0.012278376,0.02372565,0.00124689899999999,0.064301225,0.669961897,0.05083668000000001,0.05248896,0.024796377,0.08293846199999998,0.14968861400000005,2022-09-18,14:32:00,LG AB,LU13_16,ACME-2022-67,OSM-22-13,57.16297000000001,-111.58554,LU13_16,NA,"Camera along game trail. Flat, mossy ground, mixed forest stand.",Flat,0,276,1,N,2,5,"Drive into For McKay Industrial Park. Drive straight in from road, past the first stop sign, and then turn right at the end of the road (at next stop sign). Drive all the way to the end of the road (heading south), past the Ford and bus depot, until you see the junk yard. Park and walk in along a quad trail. Enter the forest stand and follow game trail to camera.",Broadleaf
